Detalle_ID|Factura|Num_Tracking|Categoria|Subcategoria|Producto_ID|Producto|Unidades|Precio_Unitario|Oferta_ID
27704|SO49451|964F-42B7-B0|Clothing|Gloves|158|Full-Finger Gloves, S|4|22.794|1
27705|SO49451|964F-42B7-B0|Clothing|Gloves|160|Full-Finger Gloves, L|2|22.794|1
27708|SO49454|C24C-4087-A6|Clothing|Gloves|158|Full-Finger Gloves, S|1|22.794|1
27709|SO49454|C24C-4087-A6|Bikes|Mountain Bikes|79|Mountain-200 Black, 38|5|1229.4589|1
27710|SO49454|C24C-4087-A6|Clothing|Gloves|159|Full-Finger Gloves, M|1|22.794|1
27727|SO49464|C383-45FE-83|Bikes|Mountain Bikes|84|Mountain-300 Black, 44|1|647.994|1
27728|SO49464|C383-45FE-83|Clothing|Caps|9|AWC Logo Cap|5|5.1865|1
27729|SO49464|C383-45FE-83|Components|Forks|101|HL Fork|1|137.694|1
27730|SO49464|C383-45FE-83|Components|Handlebars|105|LL Mountain Handlebars|2|24.2945|1
27731|SO49464|C383-45FE-83|Components|Headsets|103|ML Headset|4|61.374|1
27732|SO49464|C383-45FE-83|Clothing|Jerseys|12|Long-Sleeve Logo Jersey, L|10|28.8404|1
27733|SO49464|C383-45FE-83|Clothing|Shorts|146|Men's Sports Shorts, M|2|35.994|1
27734|SO49464|C383-45FE-83|Clothing|Tights|151|Women's Tights, L|3|44.994|1
27735|SO49464|C383-45FE-83|Clothing|Gloves|155|Half-Finger Gloves, S|2|14.1289|1
27736|SO49464|C383-45FE-83|Accessories|Helmets|8|Sport-100 Helmet, Blue|2|20.1865|1
27737|SO49464|C383-45FE-83|Components|Mountain Frames|44|HL Mountain Frame - Black, 38|3|736.1455|1
27738|SO49464|C383-45FE-83|Components|Mountain Frames|45|HL Mountain Frame - Silver, 38|3|744.2727|1
27739|SO49464|C383-45FE-83|Components|Wheels|112|LL Mountain Front Wheel|4|36.447|1
27740|SO49464|C383-45FE-83|Components|Wheels|121|ML Mountain Rear Wheel|3|141.615|1
27741|SO49464|C383-45FE-83|Clothing|Jerseys|11|Long-Sleeve Logo Jersey, M|1|28.8404|1
27742|SO49464|C383-45FE-83|Clothing|Jerseys|13|Long-Sleeve Logo Jersey, XL|2|28.8404|1
27743|SO49464|C383-45FE-83|Clothing|Gloves|160|Full-Finger Gloves, L|2|22.794|1
27744|SO49464|C383-45FE-83|Bikes|Mountain Bikes|76|Mountain-200 Silver, 38|1|1242.8518|1
27745|SO49464|C383-45FE-83|Components|Mountain Frames|111|ML Mountain Frame - Black, 38|1|209.256|1
27746|SO49464|C383-45FE-83|Components|Headsets|104|HL Headset|3|74.838|1
27747|SO49464|C383-45FE-83|Components|Mountain Frames|40|HL Mountain Frame - Black, 42|3|736.1455|1
27748|SO49464|C383-45FE-83|Clothing|Bib-Shorts|153|Men's Bib-Shorts, M|5|53.994|1
27749|SO49464|C383-45FE-83|Bikes|Mountain Bikes|82|Mountain-300 Black, 38|6|647.994|1
27750|SO49464|C383-45FE-83|Bikes|Mountain Bikes|85|Mountain-300 Black, 48|3|647.994|1
27751|SO49464|C383-45FE-83|Bikes|Mountain Bikes|81|Mountain-200 Black, 46|6|1229.4589|1
27752|SO49464|C383-45FE-83|Components|Wheels|122|HL Mountain Rear Wheel|1|196.329|1
27753|SO49464|C383-45FE-83|Clothing|Gloves|156|Half-Finger Gloves, M|2|14.1289|1
27754|SO49464|C383-45FE-83|Accessories|Locks|140|Cable Lock|2|15|1
27755|SO49464|C383-45FE-83|Accessories|Helmets|5|Sport-100 Helmet, Black|5|20.1865|1
27756|SO49464|C383-45FE-83|Bikes|Mountain Bikes|83|Mountain-300 Black, 40|1|647.994|1
27757|SO49464|C383-45FE-83|Bikes|Mountain Bikes|77|Mountain-200 Silver, 42|1|1242.8518|1
27758|SO49464|C383-45FE-83|Components|Handlebars|106|ML Mountain Handlebars|2|33.7745|1
27759|SO49464|C383-45FE-83|Components|Mountain Frames|129|ML Mountain Frame - Black, 48|5|209.256|1
27760|SO49464|C383-45FE-83|Clothing|Tights|149|Women's Tights, S|5|44.994|1
27761|SO49464|C383-45FE-83|Accessories|Pumps|141|Minipump|4|11.994|1
27762|SO49464|C383-45FE-83|Bikes|Mountain Bikes|80|Mountain-200 Black, 42|3|1229.4589|1
27763|SO49464|C383-45FE-83|Clothing|Shorts|138|Men's Sports Shorts, S|1|35.994|1
27764|SO49464|C383-45FE-83|Clothing|Bib-Shorts|152|Men's Bib-Shorts, S|6|53.994|1
27765|SO49464|C383-45FE-83|Accessories|Helmets|4|Sport-100 Helmet, Red|4|20.1865|1
27766|SO49464|C383-45FE-83|Components|Mountain Frames|39|HL Mountain Frame - Silver, 46|3|744.2727|1
27767|SO49464|C383-45FE-83|Clothing|Gloves|159|Full-Finger Gloves, M|2|22.794|1
27799|SO49466|4850-489B-A6|Bikes|Mountain Bikes|79|Mountain-200 Black, 38|4|1229.4589|1
27800|SO49466|4850-489B-A6|Clothing|Gloves|158|Full-Finger Gloves, S|1|22.794|1
27801|SO49466|4850-489B-A6|Bikes|Mountain Bikes|80|Mountain-200 Black, 42|3|1229.4589|1
27802|SO49467|9917-4AE9-86|Bikes|Mountain Bikes|82|Mountain-300 Black, 38|7|647.994|1
27803|SO49467|9917-4AE9-86|Bikes|Mountain Bikes|84|Mountain-300 Black, 44|3|647.994|1
27804|SO49467|9917-4AE9-86|Bikes|Mountain Bikes|78|Mountain-200 Silver, 46|6|1242.8518|1
27805|SO49467|9917-4AE9-86|Components|Mountain Frames|129|ML Mountain Frame - Black, 48|1|209.256|1
27806|SO49467|9917-4AE9-86|Bikes|Mountain Bikes|79|Mountain-200 Black, 38|1|1229.4589|1
27807|SO49467|9917-4AE9-86|Bikes|Mountain Bikes|81|Mountain-200 Black, 46|5|1229.4589|1
27808|SO49467|9917-4AE9-86|Bikes|Mountain Bikes|76|Mountain-200 Silver, 38|3|1242.8518|1
27809|SO49467|9917-4AE9-86|Components|Wheels|122|HL Mountain Rear Wheel|1|196.329|1
27810|SO49467|9917-4AE9-86|Clothing|Gloves|159|Full-Finger Gloves, M|6|22.794|1
27811|SO49467|9917-4AE9-86|Bikes|Mountain Bikes|77|Mountain-200 Silver, 42|2|1242.8518|1
27812|SO49467|9917-4AE9-86|Components|Handlebars|106|ML Mountain Handlebars|3|33.7745|1
27813|SO49467|9917-4AE9-86|Clothing|Gloves|160|Full-Finger Gloves, L|5|22.794|1
27814|SO49467|9917-4AE9-86|Bikes|Mountain Bikes|80|Mountain-200 Black, 42|6|1229.4589|1
27815|SO49467|9917-4AE9-86|Bikes|Mountain Bikes|83|Mountain-300 Black, 40|2|647.994|1
27816|SO49467|9917-4AE9-86|Bikes|Mountain Bikes|85|Mountain-300 Black, 48|2|647.994|1
27834|SO49470|8AD6-4222-BF|Components|Road Frames|132|ML Road Frame-W - Yellow, 44|1|324.4527|1
27835|SO49470|8AD6-4222-BF|Clothing|Bib-Shorts|153|Men's Bib-Shorts, M|3|53.994|1
27836|SO49470|8AD6-4222-BF|Accessories|Helmets|5|Sport-100 Helmet, Black|3|20.1865|1
27881|SO49474|34DC-4A8F-B2|Bikes|Mountain Bikes|76|Mountain-200 Silver, 38|1|1242.8518|1
27882|SO49474|34DC-4A8F-B2|Bikes|Mountain Bikes|80|Mountain-200 Black, 42|1|1229.4589|1
28010|SO49482|B4B5-4693-83|Bikes|Mountain Bikes|80|Mountain-200 Black, 42|2|1229.4589|1
28011|SO49482|B4B5-4693-83|Clothing|Gloves|158|Full-Finger Gloves, S|1|22.794|1
28012|SO49482|B4B5-4693-83|Bikes|Mountain Bikes|79|Mountain-200 Black, 38|2|1229.4589|1
28013|SO49482|B4B5-4693-83|Clothing|Gloves|160|Full-Finger Gloves, L|2|22.794|1
28014|SO49482|B4B5-4693-83|Clothing|Gloves|159|Full-Finger Gloves, M|1|22.794|1
28015|SO49483|7C7A-4ABF-BA|Bikes|Mountain Bikes|80|Mountain-200 Black, 42|1|1229.4589|1
28016|SO49483|7C7A-4ABF-BA|Clothing|Gloves|160|Full-Finger Gloves, L|6|22.794|1
28017|SO49483|7C7A-4ABF-BA|Components|Wheels|112|LL Mountain Front Wheel|1|36.447|1
28018|SO49483|7C7A-4ABF-BA|Components|Wheels|122|HL Mountain Rear Wheel|2|196.329|1
28019|SO49483|7C7A-4ABF-BA|Components|Headsets|103|ML Headset|9|61.374|1
28020|SO49483|7C7A-4ABF-BA|Components|Handlebars|105|LL Mountain Handlebars|4|24.2945|1
28021|SO49483|7C7A-4ABF-BA|Components|Mountain Frames|128|ML Mountain Frame - Black, 44|2|209.256|1
28022|SO49483|7C7A-4ABF-BA|Components|Mountain Frames|40|HL Mountain Frame - Black, 42|2|736.1455|1
28023|SO49483|7C7A-4ABF-BA|Bikes|Mountain Bikes|79|Mountain-200 Black, 38|1|1229.4589|1
28024|SO49483|7C7A-4ABF-BA|Components|Wheels|121|ML Mountain Rear Wheel|2|141.615|1
28025|SO49483|7C7A-4ABF-BA|Components|Handlebars|106|ML Mountain Handlebars|2|33.7745|1
28026|SO49483|7C7A-4ABF-BA|Components|Mountain Frames|129|ML Mountain Frame - Black, 48|1|209.256|1
28107|SO49488|AB06-4177-BD|Bikes|Road Bikes|62|Road-650 Black, 58|1|469.794|1
28108|SO49488|AB06-4177-BD|Bikes|Road Bikes|63|Road-650 Black, 60|4|469.794|1
28109|SO49488|AB06-4177-BD|Components|Road Frames|23|LL Road Frame - Red, 48|1|202.332|1
28110|SO49488|AB06-4177-BD|Components|Road Frames|132|ML Road Frame-W - Yellow, 44|1|324.4527|1
28111|SO49488|AB06-4177-BD|Clothing|Bib-Shorts|154|Men's Bib-Shorts, L|2|53.994|1
28112|SO49488|AB06-4177-BD|Bikes|Road Bikes|86|Road-250 Red, 44|1|1466.01|1
28113|SO49488|AB06-4177-BD|Bikes|Road Bikes|65|Road-650 Black, 44|3|469.794|1
28114|SO49488|AB06-4177-BD|Components|Road Frames|19|LL Road Frame - Black, 58|1|183.9382|1
28115|SO49488|AB06-4177-BD|Bikes|Road Bikes|90|Road-250 Black, 44|5|1308.9375|1
28116|SO49488|AB06-4177-BD|Components|Road Frames|22|LL Road Frame - Red, 44|1|202.332|1
28117|SO49488|AB06-4177-BD|Components|Road Frames|35|LL Road Frame - Black, 52|3|183.9382|1
28118|SO49488|AB06-4177-BD|Components|Road Frames|133|ML Road Frame-W - Yellow, 48|5|324.4527|1
28119|SO49488|AB06-4177-BD|Bikes|Road Bikes|58|Road-650 Red, 62|3|469.794|1
28120|SO49488|AB06-4177-BD|Bikes|Road Bikes|67|Road-650 Black, 52|8|469.794|1
28121|SO49488|AB06-4177-BD|Components|Road Frames|27|LL Road Frame - Red, 62|3|202.332|1
28122|SO49488|AB06-4177-BD|Clothing|Gloves|155|Half-Finger Gloves, S|1|14.1289|1
28123|SO49488|AB06-4177-BD|Bikes|Road Bikes|95|Road-550-W Yellow, 40|1|600.2625|1
28124|SO49488|AB06-4177-BD|Bikes|Road Bikes|87|Road-250 Red, 48|2|1466.01|1
28125|SO49488|AB06-4177-BD|Bikes|Road Bikes|94|Road-550-W Yellow, 38|2|600.2625|1
28126|SO49488|AB06-4177-BD|Bikes|Road Bikes|91|Road-250 Black, 48|1|1308.9375|1
28127|SO49488|AB06-4177-BD|Components|Road Frames|119|ML Road Frame-W - Yellow, 38|2|324.4527|1
28128|SO49488|AB06-4177-BD|Bikes|Road Bikes|59|Road-650 Red, 44|7|469.794|1
28129|SO49488|AB06-4177-BD|Components|Road Frames|26|LL Road Frame - Red, 60|4|202.332|1
28177|SO49491|CD1A-4EC4-B4|Components|Road Frames|35|LL Road Frame - Black, 52|1|183.9382|1
28178|SO49492|8C0F-4EEC-81|Bikes|Mountain Bikes|79|Mountain-200 Black, 38|3|1229.4589|1
28179|SO49492|8C0F-4EEC-81|Bikes|Mountain Bikes|83|Mountain-300 Black, 40|1|647.994|1
28180|SO49492|8C0F-4EEC-81|Bikes|Mountain Bikes|84|Mountain-300 Black, 44|6|647.994|1
28181|SO49492|8C0F-4EEC-81|Bikes|Mountain Bikes|77|Mountain-200 Silver, 42|4|1242.8518|1
28182|SO49492|8C0F-4EEC-81|Bikes|Mountain Bikes|85|Mountain-300 Black, 48|5|647.994|1
28183|SO49492|8C0F-4EEC-81|Bikes|Mountain Bikes|81|Mountain-200 Black, 46|6|1229.4589|1
28184|SO49492|8C0F-4EEC-81|Bikes|Mountain Bikes|82|Mountain-300 Black, 38|2|647.994|1
28185|SO49492|8C0F-4EEC-81|Components|Handlebars|106|ML Mountain Handlebars|1|33.7745|1
28186|SO49492|8C0F-4EEC-81|Clothing|Gloves|160|Full-Finger Gloves, L|10|22.794|1
28187|SO49492|8C0F-4EEC-81|Components|Wheels|122|HL Mountain Rear Wheel|3|196.329|1
28188|SO49492|8C0F-4EEC-81|Bikes|Mountain Bikes|76|Mountain-200 Silver, 38|2|1242.8518|1
28189|SO49492|8C0F-4EEC-81|Components|Wheels|121|ML Mountain Rear Wheel|2|141.615|1
28190|SO49492|8C0F-4EEC-81|Bikes|Mountain Bikes|80|Mountain-200 Black, 42|3|1229.4589|1
28191|SO49492|8C0F-4EEC-81|Clothing|Gloves|159|Full-Finger Gloves, M|6|22.794|1
28192|SO49493|341C-4965-AE|Bikes|Road Bikes|67|Road-650 Black, 52|2|469.794|1
28193|SO49493|341C-4965-AE|Bikes|Road Bikes|59|Road-650 Red, 44|3|469.794|1
28194|SO49493|341C-4965-AE|Bikes|Road Bikes|60|Road-650 Red, 48|1|469.794|1
28195|SO49493|341C-4965-AE|Bikes|Road Bikes|58|Road-650 Red, 62|3|469.794|1
28261|SO49497|DCFE-4AF3-BE|Bikes|Road Bikes|62|Road-650 Black, 58|6|469.794|1
28262|SO49497|DCFE-4AF3-BE|Bikes|Road Bikes|67|Road-650 Black, 52|4|469.794|1
28263|SO49497|DCFE-4AF3-BE|Bikes|Road Bikes|57|Road-650 Red, 60|1|469.794|1
28264|SO49497|DCFE-4AF3-BE|Bikes|Road Bikes|59|Road-650 Red, 44|7|469.794|1
28265|SO49497|DCFE-4AF3-BE|Bikes|Road Bikes|58|Road-650 Red, 62|2|469.794|1
28266|SO49497|DCFE-4AF3-BE|Bikes|Road Bikes|60|Road-650 Red, 48|2|469.794|1
28267|SO49498|D9E7-4090-86|Clothing|Bib-Shorts|152|Men's Bib-Shorts, S|2|53.994|1
28268|SO49498|D9E7-4090-86|Clothing|Jerseys|12|Long-Sleeve Logo Jersey, L|11|27.879|2
28269|SO49498|D9E7-4090-86|Bikes|Road Bikes|94|Road-550-W Yellow, 38|1|600.2625|1
28270|SO49498|D9E7-4090-86|Bikes|Road Bikes|60|Road-650 Red, 48|14|454.1342|2
28271|SO49498|D9E7-4090-86|Clothing|Bib-Shorts|153|Men's Bib-Shorts, M|2|53.994|1
28272|SO49498|D9E7-4090-86|Clothing|Shorts|138|Men's Sports Shorts, S|3|35.994|1
28273|SO49498|D9E7-4090-86|Bikes|Road Bikes|87|Road-250 Red, 48|2|1466.01|1
28274|SO49498|D9E7-4090-86|Clothing|Caps|9|AWC Logo Cap|8|5.1865|1
28275|SO49498|D9E7-4090-86|Components|Road Frames|119|ML Road Frame-W - Yellow, 38|3|324.4527|1
28276|SO49498|D9E7-4090-86|Components|Road Frames|22|LL Road Frame - Red, 44|4|202.332|1
28277|SO49498|D9E7-4090-86|Clothing|Jerseys|13|Long-Sleeve Logo Jersey, XL|4|28.8404|1
28278|SO49498|D9E7-4090-86|Bikes|Road Bikes|62|Road-650 Black, 58|10|469.794|1
28279|SO49498|D9E7-4090-86|Accessories|Helmets|8|Sport-100 Helmet, Blue|2|20.1865|1
28280|SO49498|D9E7-4090-86|Accessories|Locks|140|Cable Lock|3|15|1
28281|SO49498|D9E7-4090-86|Accessories|Pumps|141|Minipump|5|11.994|1
28282|SO49498|D9E7-4090-86|Components|Road Frames|27|LL Road Frame - Red, 62|2|202.332|1
28283|SO49498|D9E7-4090-86|Components|Wheels|123|LL Road Rear Wheel|3|67.539|1
28284|SO49498|D9E7-4090-86|Clothing|Tights|149|Women's Tights, S|4|44.994|1
28285|SO49498|D9E7-4090-86|Components|Road Frames|35|LL Road Frame - Black, 52|1|183.9382|1
28286|SO49498|D9E7-4090-86|Bikes|Road Bikes|98|Road-550-W Yellow, 48|3|600.2625|1
28287|SO49498|D9E7-4090-86|Components|Road Frames|23|LL Road Frame - Red, 48|1|202.332|1
28288|SO49498|D9E7-4090-86|Components|Road Frames|133|ML Road Frame-W - Yellow, 48|4|324.4527|1
28289|SO49498|D9E7-4090-86|Accessories|Helmets|4|Sport-100 Helmet, Red|1|20.1865|1
28290|SO49498|D9E7-4090-86|Clothing|Tights|151|Women's Tights, L|1|44.994|1
28291|SO49498|D9E7-4090-86|Bikes|Road Bikes|67|Road-650 Black, 52|8|469.794|1
28292|SO49498|D9E7-4090-86|Bikes|Road Bikes|59|Road-650 Red, 44|10|469.794|1
28293|SO49498|D9E7-4090-86|Components|Road Frames|132|ML Road Frame-W - Yellow, 44|7|324.4527|1
28294|SO49498|D9E7-4090-86|Bikes|Road Bikes|63|Road-650 Black, 60|5|469.794|1
28295|SO49498|D9E7-4090-86|Clothing|Gloves|156|Half-Finger Gloves, M|4|14.1289|1
28296|SO49498|D9E7-4090-86|Clothing|Shorts|146|Men's Sports Shorts, M|4|35.994|1
28297|SO49498|D9E7-4090-86|Bikes|Road Bikes|61|Road-650 Red, 52|3|469.794|1
28298|SO49498|D9E7-4090-86|Clothing|Bib-Shorts|154|Men's Bib-Shorts, L|2|53.994|1
28299|SO49498|D9E7-4090-86|Bikes|Road Bikes|86|Road-250 Red, 44|6|1466.01|1
28300|SO49498|D9E7-4090-86|Bikes|Road Bikes|65|Road-650 Black, 44|4|469.794|1
28301|SO49498|D9E7-4090-86|Bikes|Road Bikes|95|Road-550-W Yellow, 40|3|600.2625|1
28302|SO49498|D9E7-4090-86|Clothing|Gloves|155|Half-Finger Gloves, S|3|14.1289|1
28303|SO49498|D9E7-4090-86|Components|Road Frames|19|LL Road Frame - Black, 58|3|183.9382|1
28304|SO49498|D9E7-4090-86|Accessories|Helmets|5|Sport-100 Helmet, Black|6|20.1865|1
28305|SO49498|D9E7-4090-86|Bikes|Road Bikes|57|Road-650 Red, 60|1|469.794|1
28306|SO49498|D9E7-4090-86|Bikes|Road Bikes|90|Road-250 Black, 44|1|1308.9375|1
28307|SO49498|D9E7-4090-86|Clothing|Jerseys|11|Long-Sleeve Logo Jersey, M|4|28.8404|1
28308|SO49498|D9E7-4090-86|Components|Road Frames|26|LL Road Frame - Red, 60|2|202.332|1
28309|SO49498|D9E7-4090-86|Bikes|Road Bikes|91|Road-250 Black, 48|4|1308.9375|1
28441|SO49508|C9AF-4F06-88|Components|Wheels|123|LL Road Rear Wheel|1|67.539|1
28442|SO49508|C9AF-4F06-88|Bikes|Road Bikes|92|Road-250 Black, 52|1|1308.9375|1
28502|SO49511|30C7-4926-8C|Bikes|Road Bikes|62|Road-650 Black, 58|2|469.794|1
28503|SO49511|30C7-4926-8C|Bikes|Road Bikes|60|Road-650 Red, 48|1|469.794|1
28504|SO49511|30C7-4926-8C|Bikes|Road Bikes|67|Road-650 Black, 52|1|469.794|1
28505|SO49511|30C7-4926-8C|Bikes|Road Bikes|57|Road-650 Red, 60|1|469.794|1
28506|SO49512|E722-4D76-AD|Clothing|Gloves|159|Full-Finger Gloves, M|3|22.794|1
28507|SO49512|E722-4D76-AD|Clothing|Tights|151|Women's Tights, L|6|44.994|1
28508|SO49512|E722-4D76-AD|Bikes|Mountain Bikes|78|Mountain-200 Silver, 46|2|1242.8518|1
28509|SO49512|E722-4D76-AD|Bikes|Mountain Bikes|84|Mountain-300 Black, 44|3|647.994|1
28510|SO49512|E722-4D76-AD|Bikes|Mountain Bikes|83|Mountain-300 Black, 40|1|647.994|1
28511|SO49512|E722-4D76-AD|Clothing|Caps|9|AWC Logo Cap|5|5.1865|1
28512|SO49512|E722-4D76-AD|Clothing|Jerseys|12|Long-Sleeve Logo Jersey, L|4|28.8404|1
28513|SO49512|E722-4D76-AD|Components|Mountain Frames|129|ML Mountain Frame - Black, 48|2|209.256|1
28514|SO49512|E722-4D76-AD|Bikes|Mountain Bikes|77|Mountain-200 Silver, 42|3|1242.8518|1
28515|SO49512|E722-4D76-AD|Bikes|Mountain Bikes|81|Mountain-200 Black, 46|2|1229.4589|1
28516|SO49512|E722-4D76-AD|Components|Wheels|122|HL Mountain Rear Wheel|2|196.329|1
28517|SO49512|E722-4D76-AD|Bikes|Mountain Bikes|82|Mountain-300 Black, 38|3|647.994|1
28518|SO49512|E722-4D76-AD|Bikes|Mountain Bikes|79|Mountain-200 Black, 38|2|1229.4589|1
28519|SO49512|E722-4D76-AD|Clothing|Tights|149|Women's Tights, S|2|44.994|1
28520|SO49512|E722-4D76-AD|Components|Wheels|121|ML Mountain Rear Wheel|2|141.615|1
28521|SO49512|E722-4D76-AD|Bikes|Mountain Bikes|85|Mountain-300 Black, 48|3|647.994|1
28522|SO49512|E722-4D76-AD|Components|Handlebars|106|ML Mountain Handlebars|1|33.7745|1
28523|SO49513|1A8D-4D25-AE|Bikes|Mountain Bikes|79|Mountain-200 Black, 38|3|1229.4589|1
28524|SO49513|1A8D-4D25-AE|Components|Handlebars|106|ML Mountain Handlebars|1|33.7745|1
28525|SO49513|1A8D-4D25-AE|Bikes|Mountain Bikes|77|Mountain-200 Silver, 42|4|1242.8518|1
28526|SO49513|1A8D-4D25-AE|Bikes|Mountain Bikes|76|Mountain-200 Silver, 38|2|1242.8518|1
