Detalle_ID|Factura|Num_Tracking|Categoria|Subcategoria|Producto_ID|Producto|Unidades|Precio_Unitario|Oferta_ID
27514|SO49289||Bikes|Road Bikes|61|Road-650 Red, 52|1|782.99|1
27648|SO49423||Bikes|Road Bikes|61|Road-650 Red, 52|1|782.99|1
27445|SO49220||Bikes|Mountain Bikes|76|Mountain-200 Silver, 38|1|2071.4196|1
27447|SO49222||Bikes|Mountain Bikes|76|Mountain-200 Silver, 38|1|2071.4196|1
27465|SO49240||Bikes|Mountain Bikes|76|Mountain-200 Silver, 38|1|2071.4196|1
27495|SO49270||Bikes|Mountain Bikes|76|Mountain-200 Silver, 38|1|2071.4196|1
27502|SO49277||Bikes|Mountain Bikes|76|Mountain-200 Silver, 38|1|2071.4196|1
27533|SO49308||Bikes|Mountain Bikes|76|Mountain-200 Silver, 38|1|2071.4196|1
27627|SO49402||Bikes|Mountain Bikes|76|Mountain-200 Silver, 38|1|2071.4196|1
27434|SO49209||Bikes|Road Bikes|89|Road-250 Red, 58|1|2181.5625|1
27454|SO49229||Bikes|Mountain Bikes|78|Mountain-200 Silver, 46|1|2071.4196|1
27523|SO49298||Bikes|Mountain Bikes|78|Mountain-200 Silver, 46|1|2071.4196|1
27546|SO49321||Bikes|Mountain Bikes|78|Mountain-200 Silver, 46|1|2071.4196|1
27567|SO49342||Bikes|Mountain Bikes|78|Mountain-200 Silver, 46|1|2071.4196|1
27568|SO49343||Bikes|Mountain Bikes|78|Mountain-200 Silver, 46|1|2071.4196|1
27583|SO49358||Bikes|Mountain Bikes|78|Mountain-200 Silver, 46|1|2071.4196|1
27440|SO49215||Bikes|Road Bikes|58|Road-650 Red, 62|1|782.99|1
27593|SO49368||Bikes|Road Bikes|58|Road-650 Red, 62|1|782.99|1
27526|SO49301||Bikes|Road Bikes|92|Road-250 Black, 52|1|2181.5625|1
27528|SO49303||Bikes|Road Bikes|92|Road-250 Black, 52|1|2181.5625|1
27459|SO49234||Bikes|Road Bikes|60|Road-650 Red, 48|1|782.99|1
27576|SO49351||Bikes|Road Bikes|60|Road-650 Red, 48|1|782.99|1
27651|SO49426||Bikes|Road Bikes|57|Road-650 Red, 60|1|782.99|1
27487|SO49262||Bikes|Road Bikes|62|Road-650 Black, 58|1|782.99|1
27599|SO49374||Bikes|Road Bikes|62|Road-650 Black, 58|1|782.99|1
27471|SO49246||Bikes|Road Bikes|90|Road-250 Black, 44|1|2181.5625|1
27494|SO49269||Bikes|Road Bikes|90|Road-250 Black, 44|1|2181.5625|1
27531|SO49306||Bikes|Road Bikes|90|Road-250 Black, 44|1|2181.5625|1
27659|SO49434||Bikes|Road Bikes|94|Road-550-W Yellow, 38|1|1000.4375|1
27668|SO49443|80CD-42C1-AB|Components|Wheels|123|LL Road Rear Wheel|1|67.539|1
27684|SO49447|D17C-4FA5-82|Clothing|Bib-Shorts|153|Men's Bib-Shorts, M|2|53.994|1
27687|SO49449|5B41-486C-86|Clothing|Gloves|160|Full-Finger Gloves, L|2|22.794|1
27712|SO49456|1BE7-4469-85|Bikes|Road Bikes|67|Road-650 Black, 52|1|469.794|1
27713|SO49456|1BE7-4469-85|Clothing|Bib-Shorts|153|Men's Bib-Shorts, M|1|53.994|1
27714|SO49456|1BE7-4469-85|Accessories|Helmets|5|Sport-100 Helmet, Black|5|20.1865|1
27715|SO49457|AB73-4D64-A7|Components|Handlebars|106|ML Mountain Handlebars|2|33.7745|1
27716|SO49458|9D03-461F-97|Components|Wheels|117|HL Road Front Wheel|1|198.036|1
27725|SO49463|23F8-4A00-AD|Bikes|Mountain Bikes|79|Mountain-200 Black, 38|2|1229.4589|1
27726|SO49463|23F8-4A00-AD|Accessories|Helmets|5|Sport-100 Helmet, Black|4|20.1865|1
27839|SO49472|653C-45A9-B1|Bikes|Mountain Bikes|77|Mountain-200 Silver, 42|2|1242.8518|1
27840|SO49472|653C-45A9-B1|Components|Handlebars|105|LL Mountain Handlebars|2|24.2945|1
27841|SO49472|653C-45A9-B1|Components|Wheels|122|HL Mountain Rear Wheel|4|196.329|1
27842|SO49472|653C-45A9-B1|Components|Forks|101|HL Fork|2|137.694|1
27843|SO49472|653C-45A9-B1|Components|Wheels|112|LL Mountain Front Wheel|1|36.447|1
27844|SO49472|653C-45A9-B1|Components|Wheels|121|ML Mountain Rear Wheel|2|141.615|1
27845|SO49472|653C-45A9-B1|Bikes|Mountain Bikes|78|Mountain-200 Silver, 46|2|1242.8518|1
27846|SO49472|653C-45A9-B1|Components|Headsets|103|ML Headset|4|61.374|1
27847|SO49472|653C-45A9-B1|Clothing|Gloves|159|Full-Finger Gloves, M|1|22.794|1
27848|SO49472|653C-45A9-B1|Bikes|Mountain Bikes|79|Mountain-200 Black, 38|1|1229.4589|1
27849|SO49472|653C-45A9-B1|Bikes|Mountain Bikes|80|Mountain-200 Black, 42|2|1229.4589|1
27850|SO49472|653C-45A9-B1|Bikes|Mountain Bikes|76|Mountain-200 Silver, 38|1|1242.8518|1
27851|SO49472|653C-45A9-B1|Components|Mountain Frames|129|ML Mountain Frame - Black, 48|3|209.256|1
27852|SO49472|653C-45A9-B1|Bikes|Mountain Bikes|83|Mountain-300 Black, 40|4|647.994|1
27972|SO49481|474A-4DD1-9B|Bikes|Mountain Bikes|84|Mountain-300 Black, 44|3|647.994|1
27973|SO49481|474A-4DD1-9B|Clothing|Jerseys|13|Long-Sleeve Logo Jersey, XL|5|28.8404|1
27974|SO49481|474A-4DD1-9B|Accessories|Locks|140|Cable Lock|8|15|1
27975|SO49481|474A-4DD1-9B|Bikes|Mountain Bikes|83|Mountain-300 Black, 40|1|647.994|1
27976|SO49481|474A-4DD1-9B|Components|Mountain Frames|44|HL Mountain Frame - Black, 38|1|736.1455|1
27977|SO49481|474A-4DD1-9B|Clothing|Bib-Shorts|152|Men's Bib-Shorts, S|5|53.994|1
27978|SO49481|474A-4DD1-9B|Clothing|Tights|151|Women's Tights, L|9|44.994|1
27979|SO49481|474A-4DD1-9B|Components|Forks|101|HL Fork|3|137.694|1
27980|SO49481|474A-4DD1-9B|Clothing|Caps|9|AWC Logo Cap|5|5.1865|1
27981|SO49481|474A-4DD1-9B|Clothing|Bib-Shorts|153|Men's Bib-Shorts, M|8|53.994|1
27982|SO49481|474A-4DD1-9B|Accessories|Helmets|8|Sport-100 Helmet, Blue|6|20.1865|1
27983|SO49481|474A-4DD1-9B|Components|Mountain Frames|129|ML Mountain Frame - Black, 48|4|209.256|1
27984|SO49481|474A-4DD1-9B|Clothing|Tights|149|Women's Tights, S|17|41.2445|3
27985|SO49481|474A-4DD1-9B|Components|Handlebars|106|ML Mountain Handlebars|1|33.7745|1
27986|SO49481|474A-4DD1-9B|Accessories|Pumps|141|Minipump|6|11.994|1
27987|SO49481|474A-4DD1-9B|Components|Headsets|103|ML Headset|8|61.374|1
27988|SO49481|474A-4DD1-9B|Components|Wheels|112|LL Mountain Front Wheel|2|36.447|1
27989|SO49481|474A-4DD1-9B|Components|Mountain Frames|45|HL Mountain Frame - Silver, 38|2|744.2727|1
27990|SO49481|474A-4DD1-9B|Bikes|Mountain Bikes|76|Mountain-200 Silver, 38|2|1242.8518|1
27991|SO49481|474A-4DD1-9B|Clothing|Gloves|156|Half-Finger Gloves, M|10|14.1289|1
27992|SO49481|474A-4DD1-9B|Clothing|Gloves|160|Full-Finger Gloves, L|6|22.794|1
27993|SO49481|474A-4DD1-9B|Bikes|Mountain Bikes|79|Mountain-200 Black, 38|4|1229.4589|1
27994|SO49481|474A-4DD1-9B|Bikes|Mountain Bikes|77|Mountain-200 Silver, 42|2|1242.8518|1
27995|SO49481|474A-4DD1-9B|Clothing|Jerseys|12|Long-Sleeve Logo Jersey, L|12|27.879|2
27996|SO49481|474A-4DD1-9B|Accessories|Helmets|4|Sport-100 Helmet, Red|6|20.1865|1
27997|SO49481|474A-4DD1-9B|Components|Wheels|121|ML Mountain Rear Wheel|5|141.615|1
27998|SO49481|474A-4DD1-9B|Clothing|Jerseys|11|Long-Sleeve Logo Jersey, M|8|28.8404|1
27999|SO49481|474A-4DD1-9B|Components|Mountain Frames|128|ML Mountain Frame - Black, 44|8|209.256|1
28000|SO49481|474A-4DD1-9B|Bikes|Mountain Bikes|78|Mountain-200 Silver, 46|2|1242.8518|1
28001|SO49481|474A-4DD1-9B|Components|Handlebars|105|LL Mountain Handlebars|1|24.2945|1
28002|SO49481|474A-4DD1-9B|Components|Wheels|122|HL Mountain Rear Wheel|8|196.329|1
28003|SO49481|474A-4DD1-9B|Clothing|Gloves|159|Full-Finger Gloves, M|4|22.794|1
28004|SO49481|474A-4DD1-9B|Components|Mountain Frames|40|HL Mountain Frame - Black, 42|3|736.1455|1
28005|SO49481|474A-4DD1-9B|Clothing|Shorts|146|Men's Sports Shorts, M|8|35.994|1
28006|SO49481|474A-4DD1-9B|Bikes|Mountain Bikes|85|Mountain-300 Black, 48|5|647.994|1
28007|SO49481|474A-4DD1-9B|Bikes|Mountain Bikes|80|Mountain-200 Black, 42|2|1229.4589|1
28008|SO49481|474A-4DD1-9B|Components|Mountain Frames|39|HL Mountain Frame - Silver, 46|3|744.2727|1
28009|SO49481|474A-4DD1-9B|Accessories|Helmets|5|Sport-100 Helmet, Black|5|20.1865|1
28214|SO49495|A868-43CF-A4|Components|Wheels|121|ML Mountain Rear Wheel|5|141.615|1
28215|SO49495|A868-43CF-A4|Bikes|Mountain Bikes|78|Mountain-200 Silver, 46|3|1242.8518|1
28216|SO49495|A868-43CF-A4|Bikes|Mountain Bikes|85|Mountain-300 Black, 48|2|647.994|1
28217|SO49495|A868-43CF-A4|Bikes|Mountain Bikes|76|Mountain-200 Silver, 38|6|1242.8518|1
28218|SO49495|A868-43CF-A4|Components|Handlebars|106|ML Mountain Handlebars|1|33.7745|1
28219|SO49495|A868-43CF-A4|Bikes|Mountain Bikes|81|Mountain-200 Black, 46|4|1229.4589|1
28220|SO49495|A868-43CF-A4|Bikes|Mountain Bikes|82|Mountain-300 Black, 38|2|647.994|1
28221|SO49495|A868-43CF-A4|Clothing|Jerseys|12|Long-Sleeve Logo Jersey, L|3|28.8404|1
28222|SO49495|A868-43CF-A4|Bikes|Mountain Bikes|84|Mountain-300 Black, 44|1|647.994|1
28223|SO49495|A868-43CF-A4|Bikes|Mountain Bikes|80|Mountain-200 Black, 42|2|1229.4589|1
28224|SO49495|A868-43CF-A4|Clothing|Gloves|160|Full-Finger Gloves, L|15|20.8945|3
28225|SO49495|A868-43CF-A4|Components|Mountain Frames|129|ML Mountain Frame - Black, 48|1|209.256|1
28226|SO49495|A868-43CF-A4|Clothing|Bib-Shorts|153|Men's Bib-Shorts, M|2|53.994|1
28227|SO49495|A868-43CF-A4|Clothing|Tights|151|Women's Tights, L|3|44.994|1
28228|SO49495|A868-43CF-A4|Clothing|Caps|9|AWC Logo Cap|1|5.1865|1
28229|SO49495|A868-43CF-A4|Clothing|Gloves|159|Full-Finger Gloves, M|3|22.794|1
28230|SO49495|A868-43CF-A4|Clothing|Tights|149|Women's Tights, S|8|44.994|1
28231|SO49495|A868-43CF-A4|Components|Mountain Frames|111|ML Mountain Frame - Black, 38|2|209.256|1
28310|SO49499|E899-4E47-A2|Clothing|Caps|9|AWC Logo Cap|3|5.1865|1
28311|SO49499|E899-4E47-A2|Bikes|Mountain Bikes|80|Mountain-200 Black, 42|4|1229.4589|1
28312|SO49499|E899-4E47-A2|Bikes|Mountain Bikes|78|Mountain-200 Silver, 46|5|1242.8518|1
28313|SO49499|E899-4E47-A2|Bikes|Mountain Bikes|83|Mountain-300 Black, 40|3|647.994|1
28314|SO49499|E899-4E47-A2|Clothing|Gloves|159|Full-Finger Gloves, M|6|22.794|1
28315|SO49499|E899-4E47-A2|Components|Wheels|121|ML Mountain Rear Wheel|1|141.615|1
28316|SO49499|E899-4E47-A2|Bikes|Mountain Bikes|77|Mountain-200 Silver, 42|4|1242.8518|1
28317|SO49499|E899-4E47-A2|Bikes|Mountain Bikes|79|Mountain-200 Black, 38|6|1229.4589|1
28318|SO49499|E899-4E47-A2|Components|Mountain Frames|111|ML Mountain Frame - Black, 38|1|209.256|1
28319|SO49499|E899-4E47-A2|Clothing|Jerseys|12|Long-Sleeve Logo Jersey, L|4|28.8404|1
28320|SO49499|E899-4E47-A2|Bikes|Mountain Bikes|81|Mountain-200 Black, 46|3|1229.4589|1
28321|SO49499|E899-4E47-A2|Bikes|Mountain Bikes|85|Mountain-300 Black, 48|4|647.994|1
28322|SO49499|E899-4E47-A2|Clothing|Tights|149|Women's Tights, S|1|44.994|1
28323|SO49499|E899-4E47-A2|Components|Mountain Frames|129|ML Mountain Frame - Black, 48|1|209.256|1
28324|SO49499|E899-4E47-A2|Clothing|Tights|151|Women's Tights, L|3|44.994|1
28395|SO49503|1FD6-48BE-A1|Components|Wheels|121|ML Mountain Rear Wheel|1|141.615|1
28396|SO49503|1FD6-48BE-A1|Components|Forks|101|HL Fork|1|137.694|1
28397|SO49503|1FD6-48BE-A1|Accessories|Helmets|4|Sport-100 Helmet, Red|1|20.1865|1
28398|SO49503|1FD6-48BE-A1|Clothing|Gloves|159|Full-Finger Gloves, M|3|22.794|1
28399|SO49503|1FD6-48BE-A1|Components|Mountain Frames|129|ML Mountain Frame - Black, 48|1|209.256|1
28400|SO49503|1FD6-48BE-A1|Components|Mountain Frames|45|HL Mountain Frame - Silver, 38|1|744.2727|1
28401|SO49503|1FD6-48BE-A1|Clothing|Gloves|160|Full-Finger Gloves, L|2|22.794|1
28402|SO49503|1FD6-48BE-A1|Components|Handlebars|106|ML Mountain Handlebars|2|33.7745|1
28403|SO49503|1FD6-48BE-A1|Components|Wheels|112|LL Mountain Front Wheel|2|36.447|1
28404|SO49503|1FD6-48BE-A1|Components|Mountain Frames|40|HL Mountain Frame - Black, 42|2|736.1455|1
28405|SO49503|1FD6-48BE-A1|Components|Wheels|122|HL Mountain Rear Wheel|2|196.329|1
28422|SO49506|A1B2-45C6-A2|Components|Wheels|123|LL Road Rear Wheel|3|67.539|1
28423|SO49506|A1B2-45C6-A2|Bikes|Road Bikes|94|Road-550-W Yellow, 38|1|600.2625|1
28424|SO49506|A1B2-45C6-A2|Accessories|Helmets|5|Sport-100 Helmet, Black|1|20.1865|1
28536|SO49514|9BFA-42AA-99|Clothing|Gloves|159|Full-Finger Gloves, M|1|22.794|1
28566|SO49518|AF02-4E4D-BA|Clothing|Shorts|147|Men's Sports Shorts, L|4|35.994|1
28567|SO49518|AF02-4E4D-BA|Accessories|Helmets|4|Sport-100 Helmet, Red|5|20.1865|1
28568|SO49518|AF02-4E4D-BA|Clothing|Bib-Shorts|154|Men's Bib-Shorts, L|1|53.994|1
28569|SO49518|AF02-4E4D-BA|Bikes|Road Bikes|95|Road-550-W Yellow, 40|1|600.2625|1
28570|SO49518|AF02-4E4D-BA|Bikes|Road Bikes|61|Road-650 Red, 52|2|469.794|1
28571|SO49518|AF02-4E4D-BA|Clothing|Bib-Shorts|152|Men's Bib-Shorts, S|5|53.994|1
28572|SO49518|AF02-4E4D-BA|Bikes|Road Bikes|86|Road-250 Red, 44|1|1466.01|1
28573|SO49518|AF02-4E4D-BA|Bikes|Road Bikes|98|Road-550-W Yellow, 48|4|600.2625|1
28574|SO49518|AF02-4E4D-BA|Bikes|Road Bikes|58|Road-650 Red, 62|2|469.794|1
28575|SO49518|AF02-4E4D-BA|Bikes|Road Bikes|65|Road-650 Black, 44|1|469.794|1
28576|SO49518|AF02-4E4D-BA|Clothing|Tights|149|Women's Tights, S|5|44.994|1
28577|SO49518|AF02-4E4D-BA|Accessories|Helmets|8|Sport-100 Helmet, Blue|3|20.1865|1
28578|SO49518|AF02-4E4D-BA|Accessories|Locks|140|Cable Lock|3|15|1
28579|SO49518|AF02-4E4D-BA|Components|Road Frames|132|ML Road Frame-W - Yellow, 44|4|324.4527|1
28580|SO49518|AF02-4E4D-BA|Bikes|Road Bikes|57|Road-650 Red, 60|3|469.794|1
28581|SO49518|AF02-4E4D-BA|Clothing|Shorts|146|Men's Sports Shorts, M|3|35.994|1
28582|SO49518|AF02-4E4D-BA|Components|Wheels|123|LL Road Rear Wheel|1|67.539|1
28583|SO49518|AF02-4E4D-BA|Accessories|Pumps|141|Minipump|2|11.994|1
28584|SO49518|AF02-4E4D-BA|Bikes|Road Bikes|62|Road-650 Black, 58|5|469.794|1
28585|SO49518|AF02-4E4D-BA|Components|Road Frames|23|LL Road Frame - Red, 48|2|202.332|1
28586|SO49518|AF02-4E4D-BA|Bikes|Road Bikes|87|Road-250 Red, 48|1|1466.01|1
28587|SO49518|AF02-4E4D-BA|Bikes|Road Bikes|63|Road-650 Black, 60|2|469.794|1
28588|SO49518|AF02-4E4D-BA|Clothing|Caps|9|AWC Logo Cap|5|5.1865|1
28589|SO49518|AF02-4E4D-BA|Bikes|Road Bikes|94|Road-550-W Yellow, 38|4|600.2625|1
28590|SO49518|AF02-4E4D-BA|Clothing|Jerseys|13|Long-Sleeve Logo Jersey, XL|5|28.8404|1
28591|SO49518|AF02-4E4D-BA|Bikes|Road Bikes|59|Road-650 Red, 44|5|469.794|1
28592|SO49518|AF02-4E4D-BA|Clothing|Gloves|156|Half-Finger Gloves, M|3|14.1289|1
28593|SO49518|AF02-4E4D-BA|Bikes|Road Bikes|67|Road-650 Black, 52|2|469.794|1
28594|SO49518|AF02-4E4D-BA|Bikes|Road Bikes|60|Road-650 Red, 48|6|469.794|1
28595|SO49518|AF02-4E4D-BA|Clothing|Gloves|155|Half-Finger Gloves, S|1|14.1289|1
28596|SO49518|AF02-4E4D-BA|Clothing|Shorts|138|Men's Sports Shorts, S|4|35.994|1
28597|SO49518|AF02-4E4D-BA|Clothing|Jerseys|11|Long-Sleeve Logo Jersey, M|2|28.8404|1
28598|SO49518|AF02-4E4D-BA|Bikes|Road Bikes|90|Road-250 Black, 44|3|1308.9375|1
28599|SO49518|AF02-4E4D-BA|Clothing|Tights|151|Women's Tights, L|3|44.994|1
28600|SO49518|AF02-4E4D-BA|Clothing|Bib-Shorts|153|Men's Bib-Shorts, M|4|53.994|1
28601|SO49518|AF02-4E4D-BA|Components|Road Frames|26|LL Road Frame - Red, 60|2|202.332|1
28602|SO49518|AF02-4E4D-BA|Accessories|Helmets|5|Sport-100 Helmet, Black|7|20.1865|1
28603|SO49518|AF02-4E4D-BA|Bikes|Road Bikes|91|Road-250 Black, 48|1|1308.9375|1
28604|SO49518|AF02-4E4D-BA|Clothing|Jerseys|12|Long-Sleeve Logo Jersey, L|5|28.8404|1
28605|SO49518|AF02-4E4D-BA|Components|Road Frames|119|ML Road Frame-W - Yellow, 38|1|324.4527|1
28606|SO49519|C704-45AF-BE|Clothing|Bib-Shorts|153|Men's Bib-Shorts, M|1|53.994|1
28607|SO49519|C704-45AF-BE|Accessories|Helmets|8|Sport-100 Helmet, Blue|2|20.1865|1
28641|SO49522|B9D7-4E3F-A4|Components|Mountain Frames|111|ML Mountain Frame - Black, 38|1|209.256|1
28642|SO49522|B9D7-4E3F-A4|Components|Mountain Frames|39|HL Mountain Frame - Silver, 46|1|744.2727|1
28643|SO49522|B9D7-4E3F-A4|Bikes|Mountain Bikes|82|Mountain-300 Black, 38|1|647.994|1
28685|SO49526|D256-4C45-AD|Bikes|Road Bikes|67|Road-650 Black, 52|1|469.794|1
28686|SO49526|D256-4C45-AD|Bikes|Road Bikes|60|Road-650 Red, 48|2|469.794|1
28687|SO49526|D256-4C45-AD|Bikes|Road Bikes|58|Road-650 Red, 62|2|469.794|1
28715|SO49532|25FB-49B5-A0|Bikes|Mountain Bikes|76|Mountain-200 Silver, 38|2|1242.8518|1
28716|SO49532|25FB-49B5-A0|Clothing|Tights|149|Women's Tights, S|4|44.994|1
28717|SO49532|25FB-49B5-A0|Bikes|Mountain Bikes|80|Mountain-200 Black, 42|1|1229.4589|1
28718|SO49532|25FB-49B5-A0|Clothing|Tights|151|Women's Tights, L|6|44.994|1
28719|SO49532|25FB-49B5-A0|Clothing|Caps|9|AWC Logo Cap|2|5.1865|1
28720|SO49532|25FB-49B5-A0|Bikes|Mountain Bikes|84|Mountain-300 Black, 44|7|647.994|1
28721|SO49532|25FB-49B5-A0|Bikes|Mountain Bikes|78|Mountain-200 Silver, 46|2|1242.8518|1
28722|SO49532|25FB-49B5-A0|Bikes|Mountain Bikes|77|Mountain-200 Silver, 42|7|1242.8518|1
28723|SO49532|25FB-49B5-A0|Components|Mountain Frames|129|ML Mountain Frame - Black, 48|2|209.256|1
28724|SO49532|25FB-49B5-A0|Components|Mountain Frames|111|ML Mountain Frame - Black, 38|2|209.256|1
28725|SO49532|25FB-49B5-A0|Components|Wheels|122|HL Mountain Rear Wheel|4|196.329|1
28726|SO49532|25FB-49B5-A0|Components|Handlebars|106|ML Mountain Handlebars|4|33.7745|1
28727|SO49532|25FB-49B5-A0|Bikes|Mountain Bikes|85|Mountain-300 Black, 48|8|647.994|1
28728|SO49532|25FB-49B5-A0|Bikes|Mountain Bikes|79|Mountain-200 Black, 38|6|1229.4589|1
28729|SO49532|25FB-49B5-A0|Clothing|Gloves|159|Full-Finger Gloves, M|9|22.794|1
28730|SO49532|25FB-49B5-A0|Bikes|Mountain Bikes|82|Mountain-300 Black, 38|6|647.994|1
28731|SO49532|25FB-49B5-A0|Clothing|Jerseys|12|Long-Sleeve Logo Jersey, L|2|28.8404|1
28732|SO49532|25FB-49B5-A0|Bikes|Mountain Bikes|83|Mountain-300 Black, 40|3|647.994|1
28775|SO49536|DD16-40D2-91|Components|Wheels|117|HL Road Front Wheel|2|198.036|1
28777|SO49538|CB52-4E7E-9B|Accessories|Helmets|4|Sport-100 Helmet, Red|3|20.1865|1
28778|SO49538|CB52-4E7E-9B|Bikes|Road Bikes|65|Road-650 Black, 44|4|469.794|1
28779|SO49538|CB52-4E7E-9B|Components|Road Frames|132|ML Road Frame-W - Yellow, 44|3|324.4527|1
28780|SO49538|CB52-4E7E-9B|Bikes|Road Bikes|59|Road-650 Red, 44|8|469.794|1
28781|SO49538|CB52-4E7E-9B|Bikes|Road Bikes|57|Road-650 Red, 60|6|469.794|1
28782|SO49538|CB52-4E7E-9B|Bikes|Road Bikes|63|Road-650 Black, 60|1|469.794|1
28783|SO49538|CB52-4E7E-9B|Bikes|Road Bikes|61|Road-650 Red, 52|5|469.794|1
28784|SO49538|CB52-4E7E-9B|Bikes|Road Bikes|60|Road-650 Red, 48|2|469.794|1
28785|SO49538|CB52-4E7E-9B|Components|Road Frames|26|LL Road Frame - Red, 60|2|202.332|1
28786|SO49538|CB52-4E7E-9B|Clothing|Jerseys|13|Long-Sleeve Logo Jersey, XL|4|28.8404|1
28787|SO49538|CB52-4E7E-9B|Bikes|Road Bikes|86|Road-250 Red, 44|1|1466.01|1
28788|SO49538|CB52-4E7E-9B|Clothing|Bib-Shorts|153|Men's Bib-Shorts, M|2|53.994|1
28789|SO49538|CB52-4E7E-9B|Clothing|Bib-Shorts|152|Men's Bib-Shorts, S|5|53.994|1
28790|SO49538|CB52-4E7E-9B|Accessories|Helmets|5|Sport-100 Helmet, Black|4|20.1865|1
28791|SO49538|CB52-4E7E-9B|Accessories|Locks|140|Cable Lock|4|15|1
28792|SO49538|CB52-4E7E-9B|Clothing|Caps|9|AWC Logo Cap|10|5.1865|1
28793|SO49538|CB52-4E7E-9B|Bikes|Road Bikes|95|Road-550-W Yellow, 40|1|600.2625|1
28794|SO49538|CB52-4E7E-9B|Accessories|Helmets|8|Sport-100 Helmet, Blue|3|20.1865|1
28795|SO49538|CB52-4E7E-9B|Bikes|Road Bikes|62|Road-650 Black, 58|2|469.794|1
28796|SO49538|CB52-4E7E-9B|Bikes|Road Bikes|67|Road-650 Black, 52|2|469.794|1
28797|SO49538|CB52-4E7E-9B|Clothing|Tights|149|Women's Tights, S|3|44.994|1
28798|SO49538|CB52-4E7E-9B|Clothing|Tights|151|Women's Tights, L|3|44.994|1
28799|SO49538|CB52-4E7E-9B|Accessories|Pumps|141|Minipump|2|11.994|1
28800|SO49538|CB52-4E7E-9B|Clothing|Shorts|138|Men's Sports Shorts, S|3|35.994|1
28801|SO49538|CB52-4E7E-9B|Clothing|Jerseys|12|Long-Sleeve Logo Jersey, L|4|28.8404|1
28802|SO49538|CB52-4E7E-9B|Bikes|Road Bikes|58|Road-650 Red, 62|2|469.794|1
28803|SO49538|CB52-4E7E-9B|Clothing|Shorts|146|Men's Sports Shorts, M|2|35.994|1
